ID;SCHULNUMME;SCHULFORM;NAME;KURZNAME;ADRESSE;POSTLEITZA;ORT;SCHUELER;RUFNUMMER;EMAIL;einwohner;full_adress;lat;lon
0;116385;Grundschule;Städt. Kath. Grundschule;Aachen, KG Luisenstr.;Luisenstr. 42;52070;Aachen;149;0241504583;116385@schule.nrw.de;248878;Luisenstr. 42, 52070, Aachen, Germany;50,7711766500000;6,10175066736336
0;116403;Grundschule;Städt. Gem. Grundschule;Aachen, GG Schönforst-Schwalbenweg;Schwalbenweg 4;52078;Aachen;166;0241571819;116403@schule.nrw.de;248878;Schwalbenweg 4, 52078, Aachen, Germany;NA;NA
0;116439;Grundschule;Annaschule;Aachen, EG Annaschule;Jesuitenstr. 18-20;52062;Aachen;144;024149321;116439@schule.nrw.de;248878;Jesuitenstr. 18-20, 52062, Aachen, Germany;50,7729708500000;6,08102564254253
0;116440;Grundschule;Schule am Lousberg;Aachen, GG Schule am Lousberg;Saarstr. 66;52062;Aachen;224;024149343;116440@schule.nrw.de;248878;Saarstr. 66, 52062, Aachen, Germany;50,7815650000000;6,08434033862001
0;116464;Grundschule;Gerlachschule;Aachen, GG Gerlach;Gerlachstr. 7;52064;Aachen;183;024149329;116464@schule.nrw.de;248878;Gerlachstr. 7, 52064, Aachen, Germany;50,7699316000000;6,07674146968278
0;116476;Grundschule;Städt. Gem. Grundschule;Aachen, GG Am Höfling;Am Höfling 14;52066;Aachen;289;024164341;116476@schule.nrw.de;248878;Am Hoefling 14, 52066, Aachen, Germany;NA;NA
0;116488;Grundschule;Städt. Kath. Grundschule Verlautenheide;Aachen, KG Verlautenheide;Heider-Hof-Weg 12;52080;Aachen;168;024053945;116488@schule.nrw.de;248878;Heider-Hof-Weg 12, 52080, Aachen, Germany;NA;NA
0;116490;Grundschule;Städt. Kath. Grundschule;Aachen, KG Feldstr.;Feldstr. 59;52070;Aachen;133;0241162524;116490@schule.nrw.de;248878;Feldstr. 59, 52070, Aachen, Germany;50,7918741000000;6,11541931151551
0;116506;Grundschule;Marktschule Brand;Aachen, KG Marktschule Brand;Marktstr. 25;52078;Aachen;247;0241520556;116506@schule.nrw.de;248878;Marktstr. 25, 52078, Aachen, Germany;50,7485244000000;6,16271960000000
0;116518;Grundschule;Städt. Kath. Grundschule;Aachen, KG Birkstr.;Birkstr. 6;52080;Aachen;245;0241555678;116518@schule.nrw.de;248878;Birkstr. 6, 52080, Aachen, Germany;50,7823646000000;6,16303235085024
0;116520;Grundschule;Städt. Kath. Grundschule;Aachen, KG Am Römerhof;Am Römerhof 31;52066;Aachen;276;0241607045;116520@schule.nrw.de;248878;Am Roemerhof 31, 52066, Aachen, Germany;NA;NA
0;116531;Grundschule;Städt. Kath. Grundschule;Aachen, KG Düppelstr.;Düppelstr. 19;52068;Aachen;261;0241505586;116531@schule.nrw.de;248878;Dueppelstr. 19, 52068, Aachen, Germany;50,7756160500000;6,11434354382535
0;116543;Grundschule;Städt. Kath. Grundschule;Aachen, KG Beeckstr.;Beeckstr. 15-17;52062;Aachen;98;024149350;116543@schule.nrw.de;248878;Beeckstr. 15-17, 52062, Aachen, Germany;50,7721894000000;6,09277890000000
0;116567;Grundschule;Städt. Kath. Grundschule Auf der Hörn;Aachen, KG Auf der Hörn;Ahornstr. 60;52074;Aachen;161;024181637;116567@schule.nrw.de;248878;Ahornstr. 60, 52074, Aachen, Germany;50,7801588500000;6,05944767564765
0;116579;Grundschule;Gem. Grundschule;Alsdorf, GG Kellersberg;Pommernstr. 2a;52477;Alsdorf;203;02404919590;116579@schule.nrw.de;47330;Pommernstr. 2a, 52477, Alsdorf, Germany;50,8678551500000;6,17365667668461
0;116580;Grundschule;Gem. Grundschule Alsdorf-Annapark;Alsdorf, GG Alsdorf-Annapark;Willy-Brandt-Ring 4;52477;Alsdorf;394;0240482337;116580@schule.nrw.de;47330;Willy-Brandt-Ring 4, 52477, Alsdorf, Germany;NA;NA
0;116592;Grundschule;Gem. Grundschule Schaufenberg;Alsdorf, GG Schaufenberg;Engelstr. 48;52477;Alsdorf;170;024047516;116592@schule.nrw.de;47330;Engelstr. 48, 52477, Alsdorf, Germany;50,8761140500000;6,17385565000000
0;116609;Grundschule;Gem. Grundschule Broicher Siedlung;Alsdorf, GG Broicher Siedlung;Grabenstr. 2;52477;Alsdorf;129;0240462153;116609@schule.nrw.de;47330;Grabenstr. 2, 52477, Alsdorf, Germany;50,8486385500000;6,18704868163765
0;116610;Grundschule;Gem. Grundschule Alsdorf-Blumenrath;Alsdorf, GG Blumenrath;Poststr. 4;52477;Alsdorf;200;0240462766;116610@schule.nrw.de;47330;Poststr. 4, 52477, Alsdorf, Germany;50,8583502000000;6,19992786694377
0;116622;Grundschule;Gem. Grundschule Ofden;Alsdorf, GG Ofden;Daniel-Schreber-Str. 84;52477;Alsdorf;212;0240424055;116622@schule.nrw.de;47330;Daniel-Schreber-Str. 84, 52477, Alsdorf, Germany;50,8547159500000;6,14953396299768
0;116658;Grundschule;Hermann-Josef-Schule;Alsdorf, KG Hermann-Josef;Falterstr. 6;52477;Alsdorf;206;0240463641;116658@schule.nrw.de;47330;Falterstr. 6, 52477, Alsdorf, Germany;50,8708317500000;6,20861418603412
0;116660;Grundschule;Kath. Grundschule Alsdorf-Begau;Alsdorf, KG Begau;Ehrenstr. 26;52477;Alsdorf;165;0240461790;116660@schule.nrw.de;47330;Ehrenstr. 26, 52477, Alsdorf, Germany;50,8542317500000;6,20800718447271
0;116683;Grundschule;Gem. Grundschule St. Barbara;Baesweiler, GG St. Barbara;Am Weiher 2;52499;Baesweiler;183;0240151086;116683@schule.nrw.de;27319;Am Weiher 2, 52499, Baesweiler, Germany;NA;NA
0;116695;Grundschule;Friedensschule;Baesweiler, GG Friedensschule;Grabenstr. 13;52499;Baesweiler;187;024013077;116695@schule.nrw.de;27319;Grabenstr. 13, 52499, Baesweiler, Germany;50,9087746000000;6,18807450000000
0;116701;Grundschule;Gem. Grundschule II;Baesweiler, GG (Verb.) Grengracht;Grengracht 12;52499;Baesweiler;379;024017819;116701@schule.nrw.de;27319;Grengracht 12, 52499, Baesweiler, Germany;NA;NA
0;116737;Grundschule;Gem. Grundschule St. Andreas;Baesweiler, GG (Verb.) St. Andreas;Bahnstr. 1;52499;Baesweiler;221;0240151095;116737@schule.nrw.de;27319;Bahnstr. 1, 52499, Baesweiler, Germany;50,9217205000000;6,20057280000000
0;116749;Grundschule;Kath. Grundschule Oidtweiler;Baesweiler, KG Oidtweiler;Schulstr. 26;52499;Baesweiler;134;024012706;116749@schule.nrw.de;27319;Schulstr. 26, 52499, Baesweiler, Germany;50,8927705500000;6,18399469770238
0;116762;Grundschule;Kath. Grundschule Kinzweiler;Eschweiler, KG Kinzweiler;Am Maxweiher 15;52249;Eschweiler;157;02403505330;116762@schule.nrw.de;56172;Am Maxweiher 15, 52249, Eschweiler, Germany;NA;NA
0;116774;Grundschule;Kath. Grundschule Dürwiß;Eschweiler, KG Dürwiß;Konrad-Adenauer-Str. 18;52249;Eschweiler;274;0240350520;116774@schule.nrw.de;56172;Konrad-Adenauer-Str. 18, 52249, Eschweiler, Germany;50,8356268500000;6,27465628386213
0;116804;Grundschule;Kath. Grundschule Bergrath;Eschweiler, KG Bergrath;Weierstr. 13;52249;Eschweiler;193;0240350540;116804@schule.nrw.de;56172;Weierstr. 13, 52249, Eschweiler, Germany;50,8062001000000;6,27680737303852
0;116816;Grundschule;Kath. Grundschule Bohl;Eschweiler, KG Bohl;Bohler Str. 92;52249;Eschweiler;174;02403505460;116816@schule.nrw.de;56172;Bohler Str. 92, 52249, Eschweiler, Germany;50,7985287500000;6,28191308516380
0;116828;Grundschule;Städt. Kath. Grundschule;Eschweiler, KG (Verb.) Barbaraschule;Stich 60;52249;Eschweiler;280;02403505560;116828@schule.nrw.de;56172;Stich 60, 52249, Eschweiler, Germany;NA;NA
0;116830;Grundschule;Ev. Grundschule Stadtmitte;Eschweiler, EG Stadtmitte;Jahnstr. 21;52249;Eschweiler;173;02403556550;116830@schule.nrw.de;56172;Jahnstr. 21, 52249, Eschweiler, Germany;50,8199761500000;6,25804940486410
0;116841;Grundschule;Gem. Grundschule Weisweiler;Eschweiler, GG Weisweiler;Auf dem Driesch 28;52249;Eschweiler;194;02403505230;116841@schule.nrw.de;56172;Auf dem Driesch 28, 52249, Eschweiler, Germany;NA;NA
0;116865;Grundschule;Kath. Grundschule Röhe;Eschweiler, KG Röhe;Erfstr. 38;52249;Eschweiler;96;02403505160;116865@schule.nrw.de;56172;Erfstr. 38, 52249, Eschweiler, Germany;50,8228689000000;6,23616042110463
0;116877;Grundschule;Don-Bosco-Schule;Eschweiler, KG Don-Bosco-Schule;Grüner Weg 3;52249;Eschweiler;280;02403505530;116877@schule.nrw.de;56172;Gruener Weg 3, 52249, Eschweiler, Germany;NA;NA
0;116889;Grundschule;Eduard-Mörike-Schule;Eschweiler, KG Eduard-Mörike-Schule;Eduard-Mörike-Str. 13;52249;Eschweiler;179;02403505510;116889@schule.nrw.de;56172;Eduard-Moerike-Str. 13, 52249, Eschweiler, Germany;50,8204121000000;6,28544720000000
0;116907;Grundschule;Kath. Grundschule Straß;Herzogenrath, KG Straß;Josefstr. 10;52134;Herzogenrath;170;024065844;116907@schule.nrw.de;46225;Josefstr. 10, 52134, Herzogenrath, Germany;50,8555830000000;6,07705408872727
0;116919;Grundschule;Regenbogen-Schule;Herzogenrath, KG (Verb.) Regenbogen;Leonhardstr. 21;52134;Herzogenrath;333;024063510;116919@schule.nrw.de;46225;Leonhardstr. 21, 52134, Herzogenrath, Germany;50,8722460000000;6,09812271615901
0;116920;Grundschule;Grundschule Klinkheide;Herzogenrath, GG Klinkheide;Schulstr. 1;52134;Herzogenrath;183;024073887;116920@schule.nrw.de;46225;Schulstr. 1, 52134, Herzogenrath, Germany;50,8422878500000;6,08664831399139
0;116956;Grundschule;Grundschule Pannesheide;Herzogenrath, GG Pannesheide;Pannesheider Str. 51;52134;Herzogenrath;95;024073828;116956@schule.nrw.de;46225;Pannesheider Str. 51, 52134, Herzogenrath, Germany;50,8467577000000;6,06880270000000
0;116968;Grundschule;Gem. Grundschule Kämpchen;Herzogenrath, GG Kämpchen;In der Leer 19;52134;Herzogenrath;196;024073879;116968@schule.nrw.de;46225;In der Leer 19, 52134, Herzogenrath, Germany;NA;NA
0;116970;Grundschule;Grundschule Alt-Merkstein;Herzogenrath, GG Alt-Merkstein;Hauptstr. 108;52134;Herzogenrath;208;0240661685;116970@schule.nrw.de;46225;Hauptstr. 108, 52134, Herzogenrath, Germany;50,8853765000000;6,10268200000000
0;116993;Grundschule;Katholische Grundschule;Monschau, KG (Verb.) Höfen-Mützenich;Eupener Str. 70;52156;Monschau;216;024724145;116993@schule.nrw.de;11686;Eupener Str. 70, 52156, Monschau, Germany;50,5644040000000;6,20136990000000
0;117020;Grundschule;Gemeinschaftsgrundschule Konzen;Monschau, GG Konzen;Konrad-Adenauer-Str. 2;52156;Monschau;194;024723770;117020@schule.nrw.de;11686;Konrad-Adenauer-Str. 2, 52156, Monschau, Germany;50,5869845500000;6,25421576750979
0;117031;Grundschule;Gem. Grundschule Roetgen;Roetgen, GG Hauptstr.;Hauptstr. 61;52159;Roetgen;310;024711852;117031@schule.nrw.de;NA;Hauptstr. 61, 52159, Roetgen, Germany;50,6483164000000;6,19505174293312
0;117043;Grundschule;Gem. Grundschule Lammersdorf;Simmerath, GG Lammersdorf;Im Pohl 7;52152;Simmerath;165;024738110;117043@schule.nrw.de;NA;Im Pohl 7, 52152, Simmerath, Germany;NA;NA
0;117055;Grundschule;Gem. Grundschule Steckenborn;Simmerath, GG Steckenborn;Felderstr. 3;52152;Simmerath;145;024732396;117055@schule.nrw.de;NA;Felderstr. 3, 52152, Simmerath, Germany;50,6256221000000;6,35443108035141
0;117067;Grundschule;Kath. Grundschule Simmerath;Simmerath, KG Bickerather Str.;Bickerather Str. 5;52152;Simmerath;202;024738158;117067@schule.nrw.de;NA;Bickerather Str. 5, 52152, Simmerath, Germany;50,6078915000000;6,29790680000000
0;117092;Grundschule;Gemeinschaftsgrundschule;Stolberg, GG Donnerberg;Höhenstr. 25;52222;Stolberg;247;0240229376;117092@schule.nrw.de;56377;Hoehenstr. 25, 52222, Stolberg, Germany;50,7805963500000;6,23817102177203
0;117109;Grundschule;Gem. Grundschule Breinig;Stolberg, GG Breinig;Stefanstr. 32;52223;Stolberg;242;0240230420;117109@schule.nrw.de;56377;Stefanstr. 32, 52223, Stolberg, Germany;50,7320358000000;6,21520234198039
0;117110;Grundschule;Kath. Grundschule;Stolberg, KG Würselener Str.;Würselener Str. 57;52222;Stolberg;189;0240227261;117110@schule.nrw.de;56377;Wuerselener Str. 57, 52222, Stolberg, Germany;50,7870352000000;6,20791910000000
0;117122;Grundschule;Gem. Grundschule Prämienstraße;Stolberg, GG Prämienstraße;Prämienstr. 199;52223;Stolberg;190;0240224337;117122@schule.nrw.de;56377;Praemienstr. 199, 52223, Stolberg, Germany;50,7658453000000;6,21745920000000
0;117146;Grundschule;Gem. Grundschule Hermannstraße;Stolberg, GG Hermannstraße;Hermannstr. 5;52222;Stolberg;220;0240228223;117146@schule.nrw.de;56377;Hermannstr. 5, 52222, Stolberg, Germany;50,7794545000000;6,22236180000000
0;117158;Grundschule;Gemeinschaftsgrundschule Grüntal;Stolberg, GG Grüntal;Grüntalstr. 9;52222;Stolberg;175;024025017;117158@schule.nrw.de;56377;Gruentalstr. 9, 52222, Stolberg, Germany;50,7704312000000;6,23091593681623
0;117160;Grundschule;Kath. Grundschule Bischofstraße;Stolberg, KG Bischofstraße;Bischofstr. 29-31;52223;Stolberg;288;0240226324;117160@schule.nrw.de;56377;Bischofstr. 29-31, 52223, Stolberg, Germany;50,7564457500000;6,21900877829022
0;117171;Grundschule;Gem. Grundschule;Stolberg, GG Rote Erde;Rote Erde 6;52224;Stolberg;192;02409440;117171@schule.nrw.de;56377;Rote Erde 6, 52224, Stolberg, Germany;NA;NA
0;117183;Grundschule;Gem. Grundschule Mausbach;Stolberg, GG Mausbach;Im Hahn 1;52224;Stolberg;114;0240271170;117183@schule.nrw.de;56377;Im Hahn 1, 52224, Stolberg, Germany;NA;NA
0;117195;Grundschule;Gem. Grundschule Zweifall;Stolberg, GG Zweifall;Kornbendstr. 34;52224;Stolberg;162;0240272064;117195@schule.nrw.de;56377;Kornbendstr. 34, 52224, Stolberg, Germany;50,7168001000000;6,26029940000000
0;117213;Grundschule;Grundschulverbund Weiden-Linden;Würselen, KG (Verb.) Weiden-Linden;Schulstr. 10-12;52146;Würselen;317;0240572789;117213@schule.nrw.de;38496;Schulstr. 10-12, 52146, Wuerselen, Germany;50,8214064000000;6,15887980000000
0;117237;Grundschule;Gem. Grundschule Bardenberg;Würselen, GG Bardenberg;An Wilhelmstein 7;52146;Würselen;209;0240585038;117237@schule.nrw.de;38496;An Wilhelmstein 7, 52146, Wuerselen, Germany;NA;NA
0;117249;Grundschule;Sebastianusschule;Würselen, KG Sebastianusschule;Lehnstr. 3;52146;Würselen;324;02405413250;117249@schule.nrw.de;38496;Lehnstr. 3, 52146, Wuerselen, Germany;50,8203956500000;6,12859189677094
0;117250;Grundschule;Wurmtalschule;Würselen, GG (Verb.) Wurmtalschule;Birkenstr. 51;52146;Würselen;294;02405808020;117250@schule.nrw.de;38496;Birkenstr. 51, 52146, Wuerselen, Germany;50,8269840500000;6,11678527631673
0;117262;Grundschule;Johannesschule;Aldenhoven, GG Johannesschule;Mühlenstr. 17;52457;Aldenhoven;211;02464905151;117262@schule.nrw.de;NA;Muehlenstr. 17, 52457, Aldenhoven, Germany;50,8984995000000;6,22841545197284
0;117286;Grundschule;Gemeinschaftsgrundschule Aldenhoven;Aldenhoven, GG Schwanenstr.;Schwanenstr. 8;52457;Aldenhoven;331;024648435;117286@schule.nrw.de;NA;Schwanenstr. 8, 52457, Aldenhoven, Germany;50,8992804000000;6,28790430000000
0;117298;Grundschule;Städt. Gemeinschaftsgrundschule;Düren, GG Burg Birgel;Bergstr. 6;52355;Düren;100;0242165217;117298@schule.nrw.de;91272;Bergstr. 6, 52355, Dueren, Germany;51,0010940500000;6,34642168895945
0;117316;Grundschule;Städt. Kath. Grundschule St. Joachim;Düren, KG St. Joachim;Laute-Dei-Str. 61;52353;Düren;190;0242144912;117316@schule.nrw.de;91272;Laute-Dei-Str. 61, 52353, Dueren, Germany;50,8179604000000;6,47427200000000
0;117328;Grundschule;Bonifatiusschule;Düren, KG Bonifatiusschule;Euskirchener Str. 158;52351;Düren;175;02421505403;117328@schule.nrw.de;91272;Euskirchener Str. 158, 52351, Dueren, Germany;50,7937365500000;6,50099937734044
0;117330;Grundschule;Südschule;Düren, KG Süd;Viktoriastr. 1;52351;Düren;262;0242152553;117330@schule.nrw.de;91272;Viktoriastr. 1, 52351, Dueren, Germany;50,7983429500000;6,48952341754991
0;117341;Grundschule;Städt. Kath. Grundschule Im Pesch;Düren, KG Im Pesch;Victor-Gollancz-Str. 1;52349;Düren;175;0242110337;117341@schule.nrw.de;91272;Victor-Gollancz-Str. 1, 52349, Dueren, Germany;50,8014234000000;6,48013190000000
0;117353;Grundschule;Nikolaus-Schule;Düren, GG Nikolaus-Schule;In der Mühlenau 7;52355;Düren;157;02421998440;117353@schule.nrw.de;91272;In der Muehlenau 7, 52355, Dueren, Germany;NA;NA
0;117365;Grundschule;Städt. Kath. Grundschule;Düren, KG (Verb.) Am Grüngürtel;Goebenstr. 48a;52351;Düren;295;0242137222;117365@schule.nrw.de;91272;Goebenstr. 48a, 52351, Dueren, Germany;50,8107766000000;6,49615690000000
0;117377;Grundschule;Mutter Teresa;Düren, GG Mutter Teresa;Burgauer Allee 70;52349;Düren;193;0242152108;117377@schule.nrw.de;91272;Burgauer Allee 70, 52349, Dueren, Germany;NA;NA
0;117389;Grundschule;Städt. Kath. Grundschule Birkesdorf;Düren, KG Birkesdorf;Weidenpesch 6-8;52353;Düren;316;02421990220;117389@schule.nrw.de;91272;Weidenpesch 6-8, 52353, Dueren, Germany;NA;NA
0;117390;Grundschule;Städt. Katholische Grundschule LeNie;Düren, KG (Verb.) LeNie;Kirchfeld 23;52355;Düren;220;0242153934;117390@schule.nrw.de;91272;Kirchfeld 23, 52355, Dueren, Germany;NA;NA
0;117420;Grundschule;Paul-Gerhardt-Schule;Düren, GG Paul-Gerhardt-Schule;Nörvenicher Str. 13;52351;Düren;265;0242175530;117420@schule.nrw.de;91272;Noervenicher Str. 13, 52351, Dueren, Germany;50,8035177000000;6,49980874374399
0;117432;Grundschule;Martin-Luther-Schule;Düren, GG Martin-Luther-Schule;Martin-Luther-Platz 1;52351;Düren;292;02421990890;117432@schule.nrw.de;91272;Martin-Luther-Platz 1, 52351, Dueren, Germany;NA;NA
0;117444;Grundschule;Städt. Gem. Grundschule Derichsweiler;Düren, GG (Verb.) Derichsweiler;Kreuzherrenstr. 2-4;52355;Düren;270;0242165109;117444@schule.nrw.de;91272;Kreuzherrenstr. 2-4, 52355, Dueren, Germany;50,7955406000000;6,42633360000000
0;117456;Grundschule;Städt. Gem. Grundschule Merken;Düren, GG (Verb.) Merken;Paulstr. 64;52353;Düren;197;0242188224;117456@schule.nrw.de;91272;Paulstr. 64, 52353, Dueren, Germany;50,8440818500000;6,42437177264970
0;117470;Grundschule;Gem. Grundschule Inden;Inden, GG (Verb.) Inden;Kirchstr. 1;52459;Inden;290;02465304288;117470@schule.nrw.de;NA;Kirchstr. 1, 52459, Inden, Germany;50,8408539000000;6,35781640000000
0;117511;Grundschule;Promenadenschule;Jülich, GG Promenadenschule;Karl-Theodor-Str. 1;52428;Jülich;236;02461626310;117511@schule.nrw.de;32336;Karl-Theodor-Str. 1, 52428, Juelich, Germany;50,9191991000000;6,36289296834432
0;117523;Grundschule;Städt. Kath. Grundschule Jülich;Jülich, KG Linnicher Straße;Linnicher Str. 67;52428;Jülich;275;0246153933;117523@schule.nrw.de;32336;Linnicher Str. 67, 52428, Juelich, Germany;50,9325077000000;6,35007130000000
0;117560;Grundschule;Städt. Gem. Grundschule Jülich-Nord;Jülich, GG (Verb.) Berliner Straße;Berliner Str. 8;52428;Jülich;495;02461910548;117560@schule.nrw.de;32336;Berliner Str. 8, 52428, Juelich, Germany;50,9283261500000;6,35777389191076
0;117572;Grundschule;Städt. Gem. Grundschule Jülich-West;Jülich, GG Lobsgasse;Lobsgasse 22;52428;Jülich;215;024612852;117572@schule.nrw.de;32336;Lobsgasse 22, 52428, Juelich, Germany;NA;NA
0;117602;Grundschule;Kath. Grundschule Stockheim;Kreuzau, KG Stockheim;Im Kleinenfeld 14;52372;Kreuzau;92;0242152918;117602@schule.nrw.de;NA;Im Kleinenfeld 14, 52372, Kreuzau, Germany;NA;NA
0;117638;Grundschule;Katholische Grundschule An der Rur;Kreuzau, KG (Verb.) An der Rur;Lehrer-Mainz-Str. 6;52372;Kreuzau;199;024227010;117638@schule.nrw.de;NA;Lehrer-Mainz-Str. 6, 52372, Kreuzau, Germany;50,7407788000000;6,48076980000000
0;117640;Grundschule;Grundschulverbund Kreuzau und Drove;Kreuzau, KG (Verb.) Kreuzau und Drove;Hauptstr. 22;52372;Kreuzau;269;024227176;117640@schule.nrw.de;NA;Hauptstr. 22, 52372, Kreuzau, Germany;50,7484867000000;6,48771990000000
0;117651;Grundschule;Kath. Grundschule Langerwehe;Langerwehe, KG Wehebachschule;Josef-Schwarz-Str. 15-19;52379;Langerwehe;243;024234390;117651@schule.nrw.de;NA;Josef-Schwarz-Str. 15-19, 52379, Langerwehe, Germany;50,8171093000000;6,36385210000000
0;117687;Grundschule;GGS Merzbachschule Linnich;Linnich, GG (Verb.) Merzbachschule;Bendenweg 23;52441;Linnich;388;02462901230;117687@schule.nrw.de;12697;Bendenweg 23, 52441, Linnich, Germany;NA;NA
0;117717;Grundschule;Kath. Grundschule Merzenich;Merzenich, KG Am Weinberg;Schulstr. 18;52399;Merzenich;276;0242134003;117717@schule.nrw.de;NA;Schulstr. 18, 52399, Merzenich, Germany;50,8273117000000;6,52817757312171
0;117729;Grundschule;Johann-Kaspar-Kratz-Schule;Merzenich, KG Johann-Kaspar-Kratz;Johann-Kaspar-Kratz-Str. 9;52399;Merzenich;110;02275911616;117729@schule.nrw.de;NA;Johann-Kaspar-Kratz-Str. 9, 52399, Merzenich, Germany;50,8382599500000;6,58213043874199
0;117730;Grundschule;Kath. Grundschule Ellen;Niederzier, KG Unter dem Regenbogen;Morschenicher Str. 33 a;52382;Niederzier;136;024285170;117730@schule.nrw.de;NA;Morschenicher Str. 33 a, 52382, Niederzier, Germany;50,8601743000000;6,50011300000000
0;117742;Grundschule;Kath. Grundschule Huchem-Stammeln;Niederzier, KG Huchem-Stammeln;Hochheimstr. 34;52382;Niederzier;139;024284817;117742@schule.nrw.de;NA;Hochheimstr. 34, 52382, Niederzier, Germany;50,8550782000000;6,45864490000000
0;117754;Grundschule;Gem. Grundschule Niederzier;Niederzier, GG (Verb.) Weihbergstraße;Weihbergstr. 23;52382;Niederzier;280;024284838;117754@schule.nrw.de;NA;Weihbergstr. 23, 52382, Niederzier, Germany;50,8873858000000;6,46803458184614
0;117778;Grundschule;Gem. Grundschule Burgblick Nideggen;Nideggen, GG (Verb.) Burgblick Nideggen;Konrad-Adenauer-Str. 1;52385;Nideggen;327;024279027400;117778@schule.nrw.de;10155;Konrad-Adenauer-Str. 1, 52385, Nideggen, Germany;50,6968651500000;6,47985359925248
0;117810;Grundschule;Gem. Grundschule Nörvenich;Nörvenich, GG Bahnhofstr.;Bahnhofstr. 18;52388;Nörvenich;269;024269046980;117810@schule.nrw.de;NA;Bahnhofstr. 18, 52388, Noervenich, Germany;50,8095029000000;6,64024750000000
0;117821;Grundschule;Gem. Grundschule;Nörvenich, GG Albertus Magnus Eschw.;Josefstr. 2;52388;Nörvenich;116;024264455;117821@schule.nrw.de;NA;Josefstr. 2, 52388, Noervenich, Germany;50,8110857500000;6,58178817698735
0;117894;Grundschule;Astrid-Lindgren-Schule;Erkelenz, GG Astrid-Lindgren-Schule;Zehnthofweg 17;41812;Erkelenz;172;024311847;117894@schule.nrw.de;43275;Zehnthofweg 17, 41812, Erkelenz, Germany;NA;NA
0;117900;Grundschule;Luise-Hensel-Schule;Erkelenz, GG (Verb.) Luise-Hensel-Schule;Salierring 255;41812;Erkelenz;325;024311897;117900@schule.nrw.de;43275;Salierring 255, 41812, Erkelenz, Germany;NA;NA
0;117912;Grundschule;Franziskus-Schule;Erkelenz, KG (Verb.) Franziskus-Schule;Zehnthofweg 17;41812;Erkelenz;507;024313080;117912@schule.nrw.de;43275;Zehnthofweg 17, 41812, Erkelenz, Germany;NA;NA
0;117924;Grundschule;Gem. Grundschule Keyenberg;Erkelenz, GG Keyenberg;Lindenallee 27;41812;Erkelenz;56;021644627;117924@schule.nrw.de;43275;Lindenallee 27, 41812, Erkelenz, Germany;NA;NA
0;117936;Grundschule;Nysterbach-Schule;Erkelenz, GG Nysterbach-Schule;Dingbuchenweg 9;41812;Erkelenz;132;02435417;117936@schule.nrw.de;43275;Dingbuchenweg 9, 41812, Erkelenz, Germany;NA;NA
0;117961;Grundschule;Peter Härtling Schule - Gem.Grundschule;Erkelenz, GG (Verb.) Peter Härtling;St.-James-Str. 1;41812;Erkelenz;277;024326233;117961@schule.nrw.de;43275;St.-James-Str. 1, 41812, Erkelenz, Germany;51,0954006000000;6,21796410000000
0;117985;Grundschule;Gem. Grundschule Kückhoven;Erkelenz, GG Kückhoven;Bellinghovener Weg 15;41812;Erkelenz;149;024313554;117985@schule.nrw.de;43275;Bellinghovener Weg 15, 41812, Erkelenz, Germany;NA;NA
0;117997;Grundschule;Kath. Grundschule II Gangelt;Gangelt, KG Paulssträßchen;Paulssträßchen 1;52538;Gangelt;207;024546276;117997@schule.nrw.de;NA;Paulsstraeßchen 1, 52538, Gangelt, Germany;NA;NA
0;118000;Grundschule;Nikolaus-Schule Breberen;Gangelt, KG Nikolaus;Heidweg 2;52538;Gangelt;179;024548175;118000@schule.nrw.de;NA;Heidweg 2, 52538, Gangelt, Germany;NA;NA
0;118023;Grundschule;Gem. Grundschule Gillrath;Geilenkirchen, GG Gillrath;Bergstr. 32;52511;Geilenkirchen;165;024512923;118023@schule.nrw.de;27518;Bergstr. 32, 52511, Geilenkirchen, Germany;50,9751219000000;6,07805350000000
0;118035;Grundschule;Kath. Grundschule Würm;Geilenkirchen, KG Würm;Klosterstr. 13;52511;Geilenkirchen;116;02453435;118035@schule.nrw.de;27518;Klosterstr. 13, 52511, Geilenkirchen, Germany;50,9938092000000;6,17863820000000
0;118047;Grundschule;Kath. Grundschule;Geilenkirchen, KG Immendorf;Ringstr. 9;52511;Geilenkirchen;105;02451923424;118047@schule.nrw.de;27518;Ringstr. 9, 52511, Geilenkirchen, Germany;50,9511188000000;6,16959910000000
0;118059;Grundschule;Kath. Grundschule;Geilenkirchen, KG Brucknerstr.;Brucknerstr. 15;52511;Geilenkirchen;292;024519530110;118059@schule.nrw.de;27518;Brucknerstr. 15, 52511, Geilenkirchen, Germany;50,9640737000000;6,11534720000000
0;118060;Grundschule;Gem. Grundschule Geilenkirchen;Geilenkirchen, GG Sittarder Str.;Sittarder Str. 12;52511;Geilenkirchen;202;024514845280;118060@schule.nrw.de;27518;Sittarder Str. 12, 52511, Geilenkirchen, Germany;50,9660519000000;6,11225510000000
0;118072;Grundschule;Kath. Grundschule Teveren;Geilenkirchen, KG Teveren;Müncherather Str. 2-4;52511;Geilenkirchen;95;024515191;118072@schule.nrw.de;27518;Muencherather Str. 2-4, 52511, Geilenkirchen, Germany;50,9567663000000;6,08278050000000
