ID;SCHULNUMME;SCHULFORM;NAME;KURZNAME;ADRESSE;POSTLEITZA;ORT;SCHUELER;RUFNUMMER;EMAIL;einwohner;full_adress;lat;lon;isna;id
0;119519;Grundschule;Josefschule;Gladbeck, KG Josefschule;Hegestr. 120;45966;Gladbeck;240;0204343198;119519@schule.nrw.de;75518;Hegestr. 120, 45966, Gladbeck, Germany;51,5741905500000;6,95488143464911;0;1475
0;119532;Grundschule;Pestalozzischule;Gladbeck, GG Pestalozzischule;Brahmsstr. 22;45966;Gladbeck;385;0204351166;119532@schule.nrw.de;75518;Brahmsstr. 22, 45966, Gladbeck, Germany;51,5934273000000;6,98033607741381;0;1476
0;119570;Grundschule;Lambertischule;Gladbeck, KG Lambertischule;Kirchstr. 2;45964;Gladbeck;319;020432950113;119570@schule.nrw.de;75518;Kirchstr. 2, 45964, Gladbeck, Germany;51,5723751500000;6,99577776511876;0;1477
0;119611;Grundschule;Wilhelmschule;Gladbeck, GG (Verb.) Wilhelmschule;Kampstr. 29;45966;Gladbeck;287;0204341326;119611@schule.nrw.de;75518;Kampstr. 29, 45966, Gladbeck, Germany;51,5729646500000;6,95943409944800;0;1478
0;119647;Grundschule;Kreuzschule;Münster, KG Kreuzschule;Kampstr. 15;48147;Münster;181;0251293343;119647@schule.nrw.de;316403;Kampstr. 15, 48147, Muenster, Germany;51,9694718500000;7,62372494758857;0;1480
0;119659;Grundschule;Martinischule;Münster, KG Martinischule;Stiftsherrenstr. 40;48143;Münster;168;025146489;119659@schule.nrw.de;316403;Stiftsherrenstr. 40, 48143, Muenster, Germany;51,9654618500000;7,63137110573220;0;1481
0;119660;Grundschule;Overbergschule;Münster, KG Overberg;Margaretenstr. 6;48145;Münster;140;025164234;119660@schule.nrw.de;316403;Margaretenstr. 6, 48145, Muenster, Germany;51,6115178500000;7,11486015403407;0;1482
0;119684;Grundschule;Mauritzschule;Münster, KG Mauritzschule;Stiftsstr. 19;48145;Münster;184;0251374431;119684@schule.nrw.de;316403;Stiftsstr. 19, 48145, Muenster, Germany;51,9637671500000;7,65028955075213;0;1483
0;119775;Grundschule;Martin-Luther-Schule;Münster, EG Martin-Luther;Coerdestr. 8;48147;Münster;178;02512705420;119775@schule.nrw.de;316403;Coerdestr. 8, 48147, Muenster, Germany;51,9692239500000;7,62784070403886;0;1489
0;119799;Grundschule;Bodelschwinghschule;Münster, EG Bodelschwinghschule;Gutenbergstr. 14;48145;Münster;209;0251374411;119799@schule.nrw.de;316403;Gutenbergstr. 14, 48145, Muenster, Germany;51,9600626500000;7,64520771167338;0;1491
0;119842;Grundschule;Melanchthonschule;Münster, EG Melanchthonschule;Königsberger Str. 91;48157;Münster;182;02519862090;119842@schule.nrw.de;316403;Koenigsberger Str. 91, 48157, Muenster, Germany;51,9932307500000;7,64580267177656;0;1495
0;119891;Grundschule;Dietrich-Bonhoeffer-Schule;Münster, GG Dietrich-Bonhoeffer;Bonhoefferstr. 50;48151;Münster;196;025173181;119891@schule.nrw.de;316403;Bonhoefferstr. 50, 48151, Muenster, Germany;51,9416301500000;7,60514520943771;0;1499
0;119908;Grundschule;Johannisschule;Münster, EG Johannis;Vogel-von-Falkenstein-Str. 4;48151;Münster;192;0251527455;119908@schule.nrw.de;316403;Vogel-von-Falkenstein-Str. 4, 48151, Muenster, Germany;51,9525057500000;7,62221538368115;0;1500
0;119945;Grundschule;Grundschule Hochlarmark Grundschulverb.;Recklinghausen, GG (Verb.) Hochlarmark;Leonhardstr. 14a;45661;Recklinghausen;352;02361372183;119945@schule.nrw.de;110705;Leonhardstr. 14a, 45661, Recklinghausen, Germany;51,5776711000000;7,18223910000000;0;1503
0;119957;Grundschule;Ortlohschule;Recklinghausen, GG (Verb.) Ortlohschule;Ortlohstr. 54-58;45663;Recklinghausen;442;02361904430;119957@schule.nrw.de;110705;Ortlohstr. 54-58, 45663, Recklinghausen, Germany;51,5920684000000;7,24157220000000;0;1504
0;119969;Grundschule;Liebfrauenschule;Recklinghausen, GG Liebfrauenschule;Jahnstr. 32;45665;Recklinghausen;225;02361499210;119969@schule.nrw.de;110705;Jahnstr. 32, 45665, Recklinghausen, Germany;51,6134376000000;7,20960880018266;0;1505
0;119970;Grundschule;Gudrun-Pausewang-Schule;Recklinghausen, GG Gudrun-Pausewang;Heinrichstr. 52;45663;Recklinghausen;213;023613033780;119970@schule.nrw.de;110705;Heinrichstr. 52, 45663, Recklinghausen, Germany;51,5756031000000;7,24119649487380;0;1506
0;120017;Grundschule;Städt. Gem. Grundschule;Recklinghausen, GG Hohenzollernstraße;Hohenzollernstr. 3;45659;Recklinghausen;237;023615828950;120017@schule.nrw.de;110705;Hohenzollernstr. 3, 45659, Recklinghausen, Germany;51,6084333500000;7,19497073186941;0;1507
0;120029;Grundschule;Grundschule Im Reitwinkel Schulverbund;Recklinghausen, GG (Verb.) Im Reitwinkel;Feldstr. 13a;45661;Recklinghausen;331;0236164088;120029@schule.nrw.de;110705;Feldstr. 13a, 45661, Recklinghausen, Germany;51,5684020000000;7,20951890119119;0;1508
0;120030;Grundschule;Grundschule Hillerheide;Recklinghausen, GG Hillerheide;Herner Str. 167;45659;Recklinghausen;291;0236165806511;120030@schule.nrw.de;110705;Herner Str. 167, 45659, Recklinghausen, Germany;51,5897937500000;7,21088876700212;0;1509
0;120042;Grundschule;Anton-Wiggermann-Schule;Recklinghausen,GG(Verb.)Anton-Wiggermann;Wiggermannstr. 5;45659;Recklinghausen;283;023611062730;120042@schule.nrw.de;110705;Wiggermannstr. 5, 45659, Recklinghausen, Germany;51,6054032000000;7,17051510000000;0;1510
0;120066;Grundschule;Marienschule;Recklinghausen, GG Marien;Marienstr. 32-34;45663;Recklinghausen;216;023616580690;120066@schule.nrw.de;110705;Marienstr. 32-34, 45663, Recklinghausen, Germany;51,5724536000000;7,22818710000000;0;1512
0;120170;Grundschule;Josefschule;Ahaus, KG (Verb.) Josefschule;Kampstr. 10;48683;Ahaus;308;02561961250;120170@schule.nrw.de;39404;Kampstr. 10, 48683, Ahaus, Germany;52,0818451500000;7,00779108230370;0;1514
0;120194;Grundschule;Pestalozzischule;Ahaus, GG Pestalozzischule;Arnoldstr. 20;48683;Ahaus;185;02561961253;120194@schule.nrw.de;39404;Arnoldstr. 20, 48683, Ahaus, Germany;52,0789175000000;6,99931980000000;0;1516
0;120200;Grundschule;Viktoriaschule;Gronau, GG Viktoria;Gildehauser Str. 114;48599;Gronau;311;02562965014;120200@schule.nrw.de;48576;Gildehauser Str. 114, 48599, Gronau, Germany;52,2182323000000;7,03678553776256;0;1517
0;120224;Grundschule;Martin-Luther-Schule;Gronau, GG Martin-Luther-Schule;Herzogstr. 26;48599;Gronau;206;02562965020;120224@schule.nrw.de;48576;Herzogstr. 26, 48599, Gronau, Germany;52,2172091000000;7,00527150000000;0;1518
0;120236;Grundschule;Buterlandschule;Gronau, GG Buterland;Beckerhookstr. 85;48599;Gronau;285;02562965012;120236@schule.nrw.de;48576;Beckerhookstr. 85, 48599, Gronau, Germany;52,2084068500000;7,00063335025098;0;1519
0;120248;Grundschule;Eilermarkschule;Gronau, GG Eilermark;Albrechtstr. 27;48599;Gronau;351;02562965070;120248@schule.nrw.de;48576;Albrechtstr. 27, 48599, Gronau, Germany;52,2091351000000;7,05132120000000;0;1520
0;120250;Grundschule;Lindenschule;Gronau, GG Lindenschule;Sparenbergstr. 14;48599;Gronau;211;02562965010;120250@schule.nrw.de;48576;Sparenbergstr. 14, 48599, Gronau, Germany;52,2116073000000;7,03256670000000;0;1521
0;120273;Grundschule;Hordtschule;Stadtlohn, KG Hordt;Geschwister-Scholl-Str. 2;48703;Stadtlohn;178;025637225;120273@schule.nrw.de;20290;Geschwister-Scholl-Str. 2, 48703, Stadtlohn, Germany;51,9935381500000;6,89605207619527;0;1523
0;120315;Grundschule;St. Marien-Schule;Vreden, KG St. Marien-Schule;Berkelstr. 8;48691;Vreden;275;02564968310;120315@schule.nrw.de;22676;Berkelstr. 8, 48691, Vreden, Germany;52,0339464000000;6,81917590000000;0;1526
0;120364;Grundschule;Hamaland-Schule;Vreden, GG Hamaland-Schule;Pfarrer-Holtmann-Str. 24;48691;Vreden;186;025642593;120364@schule.nrw.de;22676;Pfarrer-Holtmann-Str. 24, 48691, Vreden, Germany;52,0635892500000;6,76912471055015;0;1528
0;120418;Grundschule;Brigidenschule;Legden, KG (Verb-) Brigiden;Wibbeltstr. 27;48739;Legden;306;02566807;120418@schule.nrw.de;NA;Wibbeltstr. 27, 48739, Legden, Germany;52,0289092500000;7,11142294738093;0;1532
0;120420;Grundschule;Von-Galen-Schule;Südlohn, KG Von-Galen;Fürst-zu-Salm-Horstmar-Str. 7;46354;Südlohn;163;028626362;120420@schule.nrw.de;NA;Fuerst-zu-Salm-Horstmar-Str. 7, 46354, Suedlohn, Germany;51,9366731000000;6,80810200872213;0;1533
0;120443;Grundschule;Brictiusschule;Schöppingen, KG Brictius;Wallstr. 13;48624;Schöppingen;262;02555984012;120443@schule.nrw.de;NA;Wallstr. 13, 48624, Schoeppingen, Germany;52,0930356000000;7,23848730000000;0;1535
0;120455;Grundschule;Katharinenschule Alstätte;Ahaus, KG Katharinenschule Alstätte;Hochstr. 20;48683;Ahaus;189;0256796422;120455@schule.nrw.de;39404;Hochstr. 20, 48683, Ahaus, Germany;52,1263147000000;6,91689800000000;0;1536
0;120480;Grundschule;Gottfried-von-Kappenberg-Schule;Ahaus, KG Gottfried-von-Kappenberg;Schulstr. 26;48683;Ahaus;269;02561961263;120480@schule.nrw.de;39404;Schulstr. 26, 48683, Ahaus, Germany;52,0925205000000;6,96998610000000;0;1538
0;120492;Grundschule;Paul-Gerhardt-Schule;Ahlen, GG Paul-Gerhardt-Schule;Harkortstr. 38-40;59229;Ahlen;249;02382700228;120492@schule.nrw.de;52635;Harkortstr. 38-40, 59229, Ahlen, Germany;51,7658671500000;7,91668576454527;0;1539
0;120522;Grundschule;Diesterwegschule;Ahlen, GG Diesterwegschule;Schachtstr. 5;59229;Ahlen;105;0238275097;120522@schule.nrw.de;52635;Schachtstr. 5, 59229, Ahlen, Germany;51,7562440000000;7,91104367703715;0;1542
0;120560;Grundschule;Marienschule;Ahlen, KG Marien;Theodor-Körner-Str. 1;59227;Ahlen;204;02382805347;120560@schule.nrw.de;52635;Theodor-Koerner-Str. 1, 59227, Ahlen, Germany;51,7672999500000;7,89078299237607;0;1545
0;120595;Grundschule;Martinschule;Beckum, KG Martinschule;Anton-Schulte-Str. 4;59269;Beckum;317;02521950717;120595@schule.nrw.de;36637;Anton-Schulte-Str. 4, 59269, Beckum, Germany;51,7483637000000;8,02703650486889;0;1547
0;120662;Grundschule;St. Jakobus-Schule;Ennigerloh, KG (Verb.) St.Jakobus-Schule;Geiststr. 4-7;59320;Ennigerloh;264;02524950923;120662@schule.nrw.de;19554;Geiststr. 4-7, 59320, Ennigerloh, Germany;51,8349477000000;8,02474560000000;0;1548
0;120674;Grundschule;Stephanusschule;Hamm, GG Stephanus;Heessener Dorfstr. 25;59073;Hamm;191;023819876289;120674@schule.nrw.de;178967;Heessener Dorfstr. 25, 59073, Hamm, Germany;51,7048691000000;7,84367885000000;0;1549
0;120686;Grundschule;Josefschule;Hamm, GG Josef;Hardinghausstr. 5;59073;Hamm;142;023819876268;120686@schule.nrw.de;178967;Hardinghausstr. 5, 59073, Hamm, Germany;51,7085737500000;7,80101045554691;0;1550
0;120704;Grundschule;Gutenbergschule;Hamm, GG Gutenbergschule;Schlägelstr. 20;59073;Hamm;117;02381304365;120704@schule.nrw.de;178967;Schlaegelstr. 20, 59073, Hamm, Germany;51,7016075000000;7,83323875615836;0;1552
0;120716;Grundschule;Friedrich-von-Bodelschwingh-Schule;Beckum, GG Friedrich-von-Bodelschwingh;Rektor-Wilger-Str. 2;59269;Beckum;214;025252412;120716@schule.nrw.de;36637;Rektor-Wilger-Str. 2, 59269, Beckum, Germany;51,8015796000000;8,02656420000000;0;1553
0;120728;Grundschule;Roncallischule;Beckum, GG Roncallischule;Gustav-Moll-Str. 47;59269;Beckum;151;025253622;120728@schule.nrw.de;36637;Gustav-Moll-Str. 47, 59269, Beckum, Germany;51,7968532000000;8,01954410466164;0;1554
0;120765;Grundschule;Niels-Stensen-Schule;Lippstadt, KG Niels-Stensen-Schule;Parkstr. 19;59556;Lippstadt;162;0294180630;120765@schule.nrw.de;67793;Parkstr. 19, 59556, Lippstadt, Germany;51,7109337500000;8,33365375321645;0;1555
0;120777;Grundschule;Grundschulverbund Wadersloh;Wadersloh, KG (Verb.) Wadersloh;Wenkerstr. 1;59329;Wadersloh;468;025239502700;120777@schule.nrw.de;NA;Wenkerstr. 1, 59329, Wadersloh, Germany;51,7359151000000;8,24441060000000;0;1556
0;120790;Grundschule;Von-Ketteler-Schule (Grundschulverbund);Oelde, KG (Verb.) Von-Ketteler-Schule;Von-Ketteler-Str. 6;59302;Oelde;169;0252272680;120790@schule.nrw.de;29133;Von-Ketteler-Str. 6, 59302, Oelde, Germany;51,8344380500000;8,14009590224916;0;1557
0;120832;Grundschule;Overbergschule;Oelde, KG Overbergschule;Marienstr. 13;59302;Oelde;282;0252272920;120832@schule.nrw.de;29133;Marienstr. 13, 59302, Oelde, Germany;51,8192398500000;8,13539815860221;0;1560
0;120844;Grundschule;Lambertus-Schule;Oelde, KG Lambertus-Schule;Schulstr. 2;59302;Oelde;189;02529948400;120844@schule.nrw.de;29133;Schulstr. 2, 59302, Oelde, Germany;51,8014900000000;8,20760080000000;0;1561
0;120856;Grundschule;Kath. Grundschule St. Marien;Ennigerloh, KG St. Marien;Marienstr. 10;59320;Ennigerloh;97;02528950250;120856@schule.nrw.de;19554;Marienstr. 10, 59320, Ennigerloh, Germany;51,8294786000000;7,94889028507138;0;1562
0;120868;Grundschule;Kardinal-von-Galen-Schule;Sendenhorst, KG Kardinal-von-Galen;Kardinal-von-Galen-Str. 6;48324;Sendenhorst;356;02526950990;120868@schule.nrw.de;13289;Kardinal-von-Galen-Str. 6, 48324, Sendenhorst, Germany;51,8417255500000;7,82424156320933;0;1563
0;120870;Grundschule;Augustin-Wibbelt-Schule;Ahlen, KG Augustin-Wibbelt;Schulstr. 13;59227;Ahlen;143;025288210;120870@schule.nrw.de;52635;Schulstr. 13, 59227, Ahlen, Germany;51,8070615000000;7,94228850000000;0;1564
0;120893;Grundschule;Johann-Walling-Schule;Borken, KG Johann-Walling-Schule;Kapellenstr. 10;46325;Borken;193;02861600933;120893@schule.nrw.de;42650;Kapellenstr. 10, 46325, Borken, Germany;51,8499416000000;6,85937768136669;0;1566
0;120923;Grundschule;Josefschule;Borken, KG (Verb.) Josefschule;Josefstr. 16;46325;Borken;286;02861600925;120923@schule.nrw.de;42650;Josefstr. 16, 46325, Borken, Germany;52,0828450000000;7,01001895721636;0;1567
0;120947;Grundschule;Roncalli-Schule Weseke;Borken, KG Roncalli-Schule Weseke;Borkenwirther Str. 33;46325;Borken;203;028621412;120947@schule.nrw.de;42650;Borkenwirther Str. 33, 46325, Borken, Germany;51,9051370000000;6,85298090000000;0;1569
0;120959;Grundschule;Cordula-Schule;Borken, KG Cordula-Schule;Cordulastr. 1;46325;Borken;284;0286193310;120959@schule.nrw.de;42650;Cordulastr. 1, 46325, Borken, Germany;51,8605001000000;6,86819814698154;0;1570
0;120960;Grundschule;Astrid-Lindgren-Schule;Borken, KG Astrid-Lindgren-Schule;Rheder Str. 16;46325;Borken;173;028621409;120960@schule.nrw.de;42650;Rheder Str. 16, 46325, Borken, Germany;51,9032124000000;6,77688270000000;0;1571
0;120972;Grundschule;Ludgerischule Dingden;Hamminkeln, KG Ludgerischule Dingden;Weberstr. 24;46499;Hamminkeln;265;028526108;120972@schule.nrw.de;26962;Weberstr. 24, 46499, Hamminkeln, Germany;51,7684929500000;6,61259734691292;0;1572
0;120984;Grundschule;Ludgerusschule;Rhede, KG Ludgerus;Südstr. 31;46414;Rhede;246;02872910090;120984@schule.nrw.de;19319;Suedstr. 31, 46414, Rhede, Germany;51,8333445000000;6,69352870000000;0;1573
0;120996;Grundschule;Overbergschule;Rhede, KG Overbergschule;Burloer Str. 45;46414;Rhede;271;02872910140;120996@schule.nrw.de;19319;Burloer Str. 45, 46414, Rhede, Germany;51,8442156000000;6,69861710000000;0;1574
0;121022;Grundschule;Michaelschule;Reken, GG Michaelschule;Schulstr. 17;48734;Reken;243;028647857;121022@schule.nrw.de;NA;Schulstr. 17, 48734, Reken, Germany;51,8311586000000;7,04346847747748;0;1577
0;121046;Grundschule;Marienschule;Heiden, KG Marienschule;Lembecker Str. 18;46359;Heiden;301;028678569;121046@schule.nrw.de;NA;Lembecker Str. 18, 46359, Heiden, Germany;51,8236234500000;6,93777674574563;0;1579
0;121095;Grundschule;Kath. St.-Bernhard-Schule;Bocholt, KG St.-Bernhard-Schule;Thonhausenstr. 30;46395;Bocholt;344;0287144644;121095@schule.nrw.de;71061;Thonhausenstr. 30, 46395, Bocholt, Germany;51,8389694500000;6,57234100865122;0;1580
0;121150;Grundschule;Andreas-Schule;Velen, KG Andreas-Schule;Ramsdorfer Str. 21;46342;Velen;270;02863926280;121150@schule.nrw.de;13112;Ramsdorfer Str. 21, 46342, Velen, Germany;51,8950617000000;6,98389294714336;0;1583
0;121174;Grundschule;Ludgerischule;Coesfeld, KG Ludgerischule;Loburger Str. 50;48653;Coesfeld;204;025413707;121174@schule.nrw.de;36182;Loburger Str. 50, 48653, Coesfeld, Germany;51,9458519000000;7,15300500000000;0;1585
0;121216;Grundschule;Martin-Luther-Schule;Coesfeld, EG Martin-Luther-Schule;Franz-Darpe-Str. 13;48653;Coesfeld;190;025414362;121216@schule.nrw.de;36182;Franz-Darpe-Str. 13, 48653, Coesfeld, Germany;51,9391146000000;7,16978300000000;0;1588
0;121241;Grundschule;Grundschulverb. Paul-Gerhard-Schule (Ev.;Dülmen, EG (Verb.) P.-Gerhardt/K.-v.-Gal;Pestalozzistr. 6;48249;Dülmen;378;025943945;121241@schule.nrw.de;46706;Pestalozzistr. 6, 48249, Duelmen, Germany;51,8339329000000;7,27044610000000;0;1589
0;121253;Grundschule;Augustinusschule;Dülmen, KG Augustinusschule;Anna-Katharina-Emmerick-Str. 29;48249;Dülmen;296;025943948;121253@schule.nrw.de;46706;Anna-Katharina-Emmerick-Str. 29, 48249, Duelmen, Germany;51,8353379500000;7,28925178991759;0;1590
0;121320;Grundschule;Von-Galen-Schule;Gescher, GG Von-Galen-Schule;Von-Galen-Str. 29;48712;Gescher;371;02542954332;121320@schule.nrw.de;17246;Von-Galen-Str. 29, 48712, Gescher, Germany;51,9527326000000;7,00544814818965;0;1595
0;121332;Grundschule;Grundschulverb. Pankratiusschule/Schule;Gescher, GG (Verb.) Pankratiusschule;Armlandstr. 18;48712;Gescher;271;025425031;121332@schule.nrw.de;17246;Armlandstr. 18, 48712, Gescher, Germany;51,9566209500000;7,00277372233597;0;1596
0;121368;Grundschule;St. Mauritius-Schule;Dülmen, KG St. Mauritius;Mauritiusstr. 5;48249;Dülmen;165;025943959;121368@schule.nrw.de;46706;Mauritiusstr. 5, 48249, Duelmen, Germany;51,8097100500000;7,25203844830321;0;1597
0;121400;Grundschule;Antoniusschule;Rosendahl, KG Antoniusschule;Antoniusstr. 2;48720;Rosendahl;96;0254598078;121400@schule.nrw.de;NA;Antoniusstr. 2, 48720, Rosendahl, Germany;52,0260395000000;7,26981320903783;0;1599
0;121459;Grundschule;Freiligrathschule;Hamm, GG Freiligrath;Freiligrathstr. 1;59075;Hamm;187;02381305310;121459@schule.nrw.de;178967;Freiligrathstr. 1, 59075, Hamm, Germany;51,6924805500000;7,74253927299713;0;1603
0;121460;Grundschule;Von-Vincke-Schule;Hamm, KG Von-Vincke;Dörholtstr. 27;59075;Hamm;214;023814364784;121460@schule.nrw.de;178967;Doerholtstr. 27, 59075, Hamm, Germany;51,6927067500000;7,73494702165776;0;1604
0;121472;Grundschule;Talschule;Hamm, GG Talschule;Hohenhöveler Str. 31;59075;Hamm;208;023819724302;121472@schule.nrw.de;178967;Hohenhoeveler Str. 31, 59075, Hamm, Germany;51,6953366500000;7,76359496797424;0;1605
0;121484;Grundschule;Overbergschule;Hamm, KG Overberg;Overbergstr. 12;59075;Hamm;275;02381914245;121484@schule.nrw.de;178967;Overbergstr. 12, 59075, Hamm, Germany;51,7014583000000;7,76104980000000;0;1606
0;121496;Grundschule;Wiehagenschule;Werne, KG Wiehagenschule;Stockumer Str. 99;59368;Werne;360;02389925970;121496@schule.nrw.de;29588;Stockumer Str. 99, 59368, Werne, Germany;51,6636518000000;7,64903380000000;0;1607
0;121526;Grundschule;Uhlandschule;Werne, KG Uhland;Uhlandstr. 13;59368;Werne;424;023894020990;121526@schule.nrw.de;29588;Uhlandstr. 13, 59368, Werne, Germany;51,6624948500000;7,62501747600623;0;1608
0;121538;Grundschule;Lambertusschule;Ascheberg, KG (Verb.) Lambertusschule;Albert-Koch-Str. 6;59387;Ascheberg;365;025931765;121538@schule.nrw.de;NA;Albert-Koch-Str. 6, 59387, Ascheberg, Germany;51,7886317500000;7,62529808343262;0;1609
0;121551;Grundschule;Bonhoeffer-Grundschule Senden;Senden, GG Bonhoeffer;Bonhoefferstr. 1;48308;Senden;301;025977902;121551@schule.nrw.de;NA;Bonhoefferstr. 1, 48308, Senden, Germany;51,8611390000000;7,48844465844898;0;1610
0;121599;Grundschule;Matthias-Claudius-Schule;Lünen, GG Matthias-Claudius-Schule;Matthias-Claudius-Str. 9;44534;Lünen;216;0230654081;121599@schule.nrw.de;85838;Matthias-Claudius-Str. 9, 44534, Luenen, Germany;51,6257116000000;7,55011080000000;0;1614
0;121605;Grundschule;Schule am Heikenberg;Lünen, GG am Heikenberg;Albert-Schweitzer-Str. 2;44534;Lünen;188;0230650567;121605@schule.nrw.de;85838;Albert-Schweitzer-Str. 2, 44534, Luenen, Germany;51,6271389000000;7,48330945294850;0;1615
0;121629;Grundschule;Kardinal-von-Galen-Schule;Lünen, KG Kardinal-von-Galen-Schule;Schulstr. 54;44534;Lünen;305;0230653666;121629@schule.nrw.de;85838;Schulstr. 54, 44534, Luenen, Germany;51,6268614500000;7,51743603085878;0;1616
0;121630;Grundschule;Gottfriedschule;Lünen, KG Gottfriedschule;Matthias-Claudius-Str. 9;44534;Lünen;213;023066064;121630@schule.nrw.de;85838;Matthias-Claudius-Str. 9, 44534, Luenen, Germany;51,6257116000000;7,55011080000000;0;1617
0;121654;Grundschule;"Grundschule ""Auf den Äckern""";Selm, GG (Verb.) Auf den Äckern;Waltroper Str. 17;59379;Selm;300;0259261827;121654@schule.nrw.de;25802;Waltroper Str. 17, 59379, Selm, Germany;51,6637255000000;7,46741860000000;0;1618
0;121680;Grundschule;Ludgerischule;Selm, KG Ludgeri;Südkirchener Str. 10;59379;Selm;298;025921543;121680@schule.nrw.de;25802;Suedkirchener Str. 10, 59379, Selm, Germany;51,7008145000000;7,47692800000000;0;1619
0;121691;Grundschule;Marienschule;Ascheberg, KG Marien;Altenhammstr. 46;59387;Ascheberg;204;02599445;121691@schule.nrw.de;NA;Altenhammstr. 46, 59387, Ascheberg, Germany;51,7402858000000;7,65769636065052;0;1620
0;121708;Grundschule;Kardinal-von-Galen-Schule;Werne, KG Kardinal-von-Galen-Schule;Kirchstr. 9;59368;Werne;186;023894022870;121708@schule.nrw.de;29588;Kirchstr. 9, 59368, Werne, Germany;51,6716512500000;7,70033365405181;0;1621
0;121733;Grundschule;Ludgerischule;Lüdinghausen, KG Ludgeri;Tüllinghofer Str. 16 b;59348;Lüdinghausen;259;025911282;121733@schule.nrw.de;24810;Tuellinghofer Str. 16 b, 59348, Luedinghausen, Germany;51,7669029000000;7,44155860000000;0;1623
0;121769;Grundschule;Mauritiusschule;Nordkirchen, KG Mauritiusschule;Mauritiusstr. 11;59394;Nordkirchen;174;025969565;121769@schule.nrw.de;NA;Mauritiusstr. 11, 59394, Nordkirchen, Germany;51,7412479000000;7,52713296967987;0;1625
0;121770;Grundschule;Grundschulverbund Nordkirchen;Nordkirchen, KG (Verb.) Hauptstraße;Hauptstr. 9;59394;Nordkirchen;207;025969562;121770@schule.nrw.de;NA;Hauptstr. 9, 59394, Nordkirchen, Germany;51,7099235000000;7,54864263609878;0;1626
0;121794;Grundschule;Wieschhofschule;Olfen, KG Wieschhofschule;Kirchstr. 30;59399;Olfen;416;02595961340;121794@schule.nrw.de;13014;Kirchstr. 30, 59399, Olfen, Germany;51,7052326000000;7,38051694042644;0;1627
0;121800;Grundschule;Davertschule Ottmarsbocholt;Senden, KG Davert;Clemens-Hagemann-Str. 23;48308;Senden;137;02598592;121800@schule.nrw.de;NA;Clemens-Hagemann-Str. 23, 48308, Senden, Germany;51,8253188500000;7,54031224840196;0;1628
0;121848;Grundschule;St.Martini Schule;Greven, KG St.Martini;Barkenstr. 12;48268;Greven;356;02571915860;121848@schule.nrw.de;37709;Barkenstr. 12, 48268, Greven, Germany;52,0944794500000;7,61411941481255;0;1631
0;121897;Grundschule;St. Georg Schule;Saerbeck, KG St. Georg;Schulstr. 14-16;48369;Saerbeck;263;02574401;121897@schule.nrw.de;NA;Schulstr. 14-16, 48369, Saerbeck, Germany;52,1742204000000;7,63673520000000;0;1635
0;121903;Grundschule;Emanuel-von-Ketteler-Schule;Emsdetten, KG Emanuel-von-Ketteler;Kettelerstr. 41;48282;Emsdetten;112;0257284808;121903@schule.nrw.de;36068;Kettelerstr. 41, 48282, Emsdetten, Germany;52,1903110000000;7,55229030000000;0;1636
0;121915;Grundschule;Marienschule;Nottuln, KG Marienschule;Schulstr. 7;48301;Nottuln;170;02509430;121915@schule.nrw.de;NA;Schulstr. 7, 48301, Nottuln, Germany;51,8963478000000;7,42351975258621;0;1637
0;121927;Grundschule;St. Martinus-Schule;Nottuln, KG St. Martinus-Schule;St. Amand-Montrond-Str. 8;48301;Nottuln;277;025029201;121927@schule.nrw.de;NA;St. Amand-Montrond-Str. 8, 48301, Nottuln, Germany;51,9249650000000;7,35005720000000;0;1638
0;121964;Grundschule;Annette-von-Droste-Hülshoff-Schule;Münster,KG A.v.-Droste-Hülshoff Nienbe.;Kirmstr. 1;48161;Münster;210;025331377;121964@schule.nrw.de;316403;Kirmstr. 1, 48161, Muenster, Germany;51,9961423500000;7,55948026799430;0;1640
0;121988;Grundschule;Grundschule Loevelingloh;Münster, KG Loevelingloh;Wiedaustr. 114;48163;Münster;97;025015130;121988@schule.nrw.de;316403;Wiedaustr. 114, 48163, Muenster, Germany;51,8942438500000;7,57817422018965;0;1642
0;122002;Grundschule;Matthias-Claudius-Schule;Münster,GG Matthias-Claudius Drostestr.;Drostestr. 7;48157;Münster;196;0251326355;122002@schule.nrw.de;316403;Drostestr. 7, 48157, Muenster, Germany;51,9897348500000;7,70333614649787;0;1644
0;122014;Grundschule;Kardinal-von-Galen-Schule Handorf;Münster, KG Kardinal-von-Galen;Ludwig-Wolker-Str. 13;48157;Münster;201;0251324404;122014@schule.nrw.de;316403;Ludwig-Wolker-Str. 13, 48157, Muenster, Germany;51,9882744500000;7,70052683645134;0;1645
0;122026;Grundschule;Paul-Gerhardt-Schule Hiltrup;Münster, GG Paul-Gerhardt-Schule;Bodelschwinghstr. 22;48165;Münster;223;025012376;122026@schule.nrw.de;316403;Bodelschwinghstr. 22, 48165, Muenster, Germany;51,9065788500000;7,64588572671189;0;1646
0;122040;Grundschule;Clemensschule Hiltrup;Münster, KG Clemensschule Hiltrup;Unckelstr. 19;48165;Münster;113;025013188;122040@schule.nrw.de;316403;Unckelstr. 19, 48165, Muenster, Germany;51,9064998000000;7,64666000000000;0;1648
